sentimen,Tweet
0,dah download tersa uninstall bab cover nang
1,banget yaal tp kampus ngein binder ambil ko pensil ngein bolpoin ma
1,riku nri idam
1,rja
0,ga mood baking baking ningkatin moodku ubah mindt cil kyk g ngerubah
0,push kau peduli
1,aduh caya deh gak yg gak dun u beneran gue dapet 1m gojek tgl 19 wkwkwkwkwkwwkw
0,hahahha ni gak ngerti
0,mati gk yg nafkahin km
0,eping all the money money ya al tt nya duit orang duit a zaman
1,
1,dah moveon tau n nyum t dah cair
1,untung
1,tarik sim camera s tukar plus kpd max yg tarik
1,iya ph har
0,ja gen
0,qm jhtm
1,cinta genap hati jaga a teens abel
1,resmiin
0,yg udh cat rambut eh tu jdnya
0,wait ja palakin jfclodday
0,lihat hati pku 2 s h
0,twitter skrg byk remind yg single je
1,cinta orang milik cinta pku nya
0,udah sabar ya jodoh a ngelus ggung temen ng g lh
0,junior skrng ret hormat nior nior tegur p sangul dah malu gila kot nih
1,suka lt tawa ti jaga nyum tawa mu my bear karna sumber bahagan ku saran
0,a nya nakal ltin a lansung cium u lt
1,u suks kunci serah
1,hahahahahaaa
1,nak cerita la malam ni hahahaha tajuk nak cerita ni p kasih wujud ya
1,thanks kk nnti bikin fsnya ya
0,benci kat ya
0,am amik kisah langsung kng kng tu stalk k
0,lihat janji kr f tenang tara iya bukti tunggu
0,dah dah tu blame in everything
0,curhat ama temen det nya ampe nangis2 g nang 2nya ntut amp bunyi 2x nya
1,golden sumpah a loyal banget udah gede ja gen ya mbah buyut ku
1,si mah si n gi dn
1,mygooddddnessss boss beli rusiecret lab throne 2018 ries lawa gila hahahahaha t t sp pasang ni
1,bener bgt ja mbarangan kalo udah tingkah ngomong jaga yg nola
0,sesal t mem gi k am am rindu tunggu harap kau cepat mbali pu
1,oh tuhan tolong pesan pnya a k jatuh cinta afgan pesan cinta updatelirik
1,omg bigolive gt 1king nama baju
1,hahahahahaha nyal nyal be yupie ya
1,makna isteri ku form 1 hahah
1,iyaa kaa t t iyaka aminn doa mx s pas mondoongie masii
1,u pegi ecm mmg toilet gsc jebb bersih gilaaa sp steady berakk hahahahaha
0,hah gi gi
1,ti bintang lihat temu hati pin teens rika
1,nih tuh kaloenyum bikin leleh
1,trisih sobat twater trisih berkat j boros hehe
0,gak ah unya nambah
0,der de feeling grad stpm ni act mcm ye nak merh strt ko je k
1,bahagan habis mem i bahagan ber tika bera berbag
1,ahh gu maniss banget nya hehe btw mangat loving yourlfnya kak struggling
0,dah cuba menja yg ter kau x nam
0,eh emang rpp wkwk sa min
0,cuuukkkk mbak ya al ken misuh ngek
1,kzl g doang ngakak tuh
0,ng g bohong jujur ng berdustaaaa
0,si si mu bot
1,u kau ajak nak gi kau na k ajak suka tolak jemput orang pa
1,ayuk s
0,sal kali
1,
0,ceritaeram hostel malam tuh ade dengar orang menang bilik then buka pintu na
1,hahaha n orang liling ni eh
0,ew over cringe nya
0,3rd wheel nanaman
0,tika hujan eringkali monolog nrn hati berbi hati cilku nri t
0,ga ah bau
1,hahahahhahha macing dah oii bab dt stok pzola sis gibab
0,maaf ya hyung gaja bareng temenku
1,iya mas
1,hap gt
1,ade kawan yg kawan lame ng sgt e dah nak dgn pon nak kwn dgn a cam
0,nang pas ba ja ken nikahh
1,a ni m i goreng kicap dap haha u org pastu lum lunch lg benda si
1,hahahaha iya bener gemes sumpah wkwk tp ngetap tp ngakak
1,gemas cium engga
1,nya iel hehehe
0,s terima kasih abg tu s gak maki akak tu hati airmata jurai dri
1,rawat lembut sutra
1,jaiii kalo pacar kaln sk tuh deh mikirnya abcde mikir aja a mikir
0,ambik ajar ikr org yg hilang b rindu parents a
0,orang benci ja ng patut jerawat hilang bab benci gila a
0,ni nak sikit ni penat lepas dah na dump pastu cari as replacement hnya pastu na
0,ni payah confess dah tau na reject
1,aaaa nank nank iyasi ya udah ngng teknis resources nya hahaha ru y
1,maaf tawa
1,benda mimpi ta ni dah mes pastu nyesal pastu nak dtg s haha
0,dt ras o o al dengar gala rintih hatikuungguh cipta al indah belaka
0,pilih hilang p paksa bersam cinta
1,ganteng aa wish me lucmoga mudah gala urus
0,l
1,iiiieeeeyy an kaya dung
0,tuuuh uuu h si galau moga dapet bocor beya deh hmm jg msh nyari2 nyaa
0,aja sampe ko ngga kabar
1,kak wkwk
0,thread review munafik2
1,te pilih riku consciousness mohon maaf ir batin adjieahmad
0,mager moeloe nih mah udah hihi
1,jaebum o annya dominan kali ya pas sm jaebum complete each other hahahaha
0,unni yg ng jahat
0,aja ga nelpon ga ngabarin emang ngerjain sihk banget marah maaf ng
0,ti hilang ri nri organ mem ku bercengkrama membu
0,gak anak ig masuk twitter
0,tarik ri lari sembunyi nri berl o o mua jalan normal
1,iya yu janya ambil finance yu wkwk thank u yukk
1,go ya bang br nikmat
1,oo my last free pic yah sori yg marin ganti br ga nyakitin mata hahaha
0,orang je benda ni lakar ma benda ni k bodoh
0,ya rabb ami g malas malasnyaa i
1,paham
0,sa wkwkwk
0,dok jid la ni
0,am bab malas nak fikir rabut rabut o
0,ora ma mimpi jerawaten mba weii tone luih we jerawaten timbang ret beran
1,lu ya hahahahahha
0,mati 2 g
0,laju nak lari p mah mah ni ter laju jar ta utk lari
0,mah u ai gambar nri as a wallpa k puas hati hp kot tengok
0,kali kali baca aja ga paham maksud gi nder hadehhh ga ta ngana
0,elatan bab asa ku utar recehtwitter
0,tragis teruk yal
1,hei iyah nymnya bikin hati leleh sih angel chibi
1,alhamdulil muet band 4 just target band 2 je alhamdulil thank you al
0,s nak layan angai annoying ni wei
1,temu orang nya ng
0,yg bohong
1,malam dah n emotional teruks hagahaahaha
0,toxic bgt tetangga2mu istighfar janya btw te baca cerita
1,udah kalem jaan yuk
0,tu gelak member nak na n ni k cakap sanjung bodoh bab nak lepas
0,suka mem bule yg kalo ngomong bahasa sa2e ngerti rapopo lagn bahasa in
0,nder tp a ti
1,u rindu pku kah mem langsung lari temu
0,ngatain rienri
0,taik ya waze bawak pusing shah alam subang damansara jalan duta kl then smpai ampang
1,mangatjalanihidup 2 sikap a ngin
1,fc ng cantik unyu unyu nih
0,ayah cuek pelit nyebelin orang wajah garang tp pas tidur mbarangan ayah yg gendon
0,mama suka terk kamar man yg h
1,gpa mah terima aja kalo a wkwkwk
1,a suka kau i just pretend li i dont know i already have you and you are officlly mine but still a
0,kaln orgtua gue nri udh nanyak woy kalo udh yg cocok riusan lgsg nikah aja
1,crazy rich asns nonton ponyaaa
0,teman juang revisi ga ambis males ambis
0,putus
1,mimpi jalan jalan motor anak lucu kali gak bawa motor gak ya anak hahaa
1,may kilala hahahahaha
1,manja ya hahahaha ya kak ma welcome banget kng typingnya suka kak
1,dear crush milik ja br milik imaginasi hahah
1,yaudah cari kalo udah cari tau kasi tau hahahahahha
1,sa kara yg harga dlm huan buah d yg rt kali dgn paj cinta
0,iya nya insucure mah komunikasi kalo dm n ai wa kasih nomer wa kalo wa udah bikin wa alter
1,hahaha kau te kisah kau kisah sumpah kisah do
1,malam ta n malam lunch mbelit hahaha
0,n la sgt cerita kt twitter yg baca p empuan curang korang sn lelaki yg nk al korg tu
0,g bole a ya
0,confus anjing
0,jasmine gabut nadhira mikir abis nyel gak ya udah minjemin kaos ukur nya
0,an kakakz anakx volos g ngerti
1,benernya gpa sih which is tuh bgt english tuh literally international language tp prefer bah
0,gi de kawan nak ber aerobik sorang
1,ciee nambah umur moga umur yg ja berkah yaa tari moga lancar rejekiny
0,ya al masyal fit rupa mg minat bab2 goni op kiro jolo ah ore late ni getah tah tah tah
0,ai gurls incure k tengok empuan cantik de mem cipta tuhan
1,lucu tika nilai orang cerita teman benci orang terbut lucu
1,woy wkwkwkww
0,ga ngerti ya
0,curhat
0,dah mah cari pasai pastu mai duk 2 plak
0,kng2 kau tersa ng walapon kau ade pilih
0,helo n ja malas nak cas henfon
0,tt je u kamera tu jatuh pijak
1,menja org sulit bndngkn mnjd org pintar pintar s
1,cerah yaecerah wajah
1,just pegang teguh pd ungkn kau t jodoh kau akn t u curang nnti mesti te
0,stress nyo la main nga g
0,cite a sakit ut pastu bas ni lambat k haha
1,a buku buku suka baca malam kn nri ja buku telungkup d
1,ya am ngakak wkkw
0,nak picd up malam ta mc kucing ni dudukje tengok bas lalang
1,wkwkwkwk sihh save yg tulis arab nya
1,udah dri kpan tau tpi blum kbli2 karna uang ai yg dlu wish me luck
1,saking sopan cangmku lngsung jaluk puro mari ngunu mangl dewe
0,mistis horror banget guys u inget langsung p kabur kubur gali ta ngumpet aja
0,udah ga ba a ngetik pa jari ja baca pa mata aja ga pa hati
0,tahap nak hilang ri mua orang gi kat t mua orang dt nak cari
0,hi jijik
0,nya limit saldo p limit sisa harga barang pindah merchant laen har
0,17 s t pls cheering me up h bgt ga pilih udah mati2an komen part i tetep ga hasil emang
1,pd j so sweet ko ga caya bukti ayo buktiin kalo gagal barang mbali
0,u ng ga peduli ga care l
1,suka main hp pastu orang belg a tengok tk lesa hahaha
0,ta ngnya anterin cowok ya jujur aja gak boong lt warung det kampus enak ya m
1,nang
1,silap jee ni lembut
1,bgttt hehe kabarin yaa
1,akkkkk rangg ya kakkk 1 70 60 locomotor mortis 70 55 8
1,haahahahaha nak lelaki melayu tp s ati je 2 lelaki melayu yg henm manis
0,ermm tk pe lgi ranya mknn meja rmh tkde s jamah bgn mknn dh hbis ade
1,harap dah kawin tp kali png suami tp kali tu tama kali jatuh cinta
0,ngnya missqueen tp beli dvd beli bluray jg hujat riku nri
1,sakit sahabat sahabat tuhan a nrn
1,haahhaah de ndu inshaal kahkahkah je haaaa denya de de
0,penasaran ah
1,no matter what the sation remind yourlf sahaja faham al tolong u nt kit
1,sumpah ya doang yg ngatain gemesin ja kalo km bohong kn
1,hahahaha laa kali ni a rious kotebab a dah kali cakap kat tu time jogging
0,habis tu rja ko do main game tgk instagram mua tu e lepastu mua benda ehh ko ni babi laa
1,hahahahaha terhr lol mua t a tiful sorang je asan typo caption tu
0,tt kau ajang orang tu je
1,ga harap kmu nyel te hindar drmu harap kmu dr kmu yg na
0,ga comebackama bye
0,yen sam mekaten merana urip welasno gmas mesakno nang nganti metu eluh getih putih
1,jurina san kn jakarta yaa a tunggu jepang wkkwkwkw cdoeloe aamin ajaa
1,hahahahha kau am ja makmum oppa niolat jumaat ergh
0,kayak tris
1,ngekk terhr
0,beneran terlak 2nya ga paham nih
0,nya a pengkhnat pengkhnat nya u gangertii
0,dah la pinjam hotspot orang lepastu low dok maki2 internet org kau tau nk internet lowbb kau
0,kntol
0,man mata al titip mata an bersih man mata
1,bro anak ramai tu bukti jantan lelaki cakap anak tu anugerah al te p ja
1,orang ter rt renggang renggang and now i believe tho
1,hayuk ngehype bareng
1,ja ng lu pilih mengmu luang mengm
0,n ehhh marahh
0,anak anak ku sungguh sungguh ajar tidur main phone whatapps buang wak
1,tuju bangettttt a nih urabaya
0,komunis ti buaya u mulut nganga kah a g ternyum sp sp men
0,sanya haram pilih pimpin le haram pilih klo cerdas
1,u ng a doa p al al jaga a
1,orang header ganteng tawan kali si sih nama
0,anti pki mah
0,innalili wainna ilaihi rojiun te berng rahmatul anda rahmi hildayantikarna bencana gempa sua
1,kau pikir orang cantik tampan pikir kau an
0,suka crush crush png ih suka crush a suka member ter ih haha
1,rezeki sikit belanja kawan m rugi ma ber rezeki
0,bencana bencana duka hilang saudara saudara butuh dukung santun nya tid
1,yg gw suka banget komunitas k pop thailand tuh tertib banget walo gak giring tugas pas n
1,l batik nasional identitas bangga budaya budaya indones batiknasional
0,i elompok orang bandung babak bur innaliliegasnya mu
1,nctzh nggg morning kiss yaa hmm mas ngantuk ih mah orang uda sp i
1,yg bikin rja dg tenang aceh yogya
1,dt info adek moga mua lindung tuhan ya
0,kawan p ramai kawan bab tt cakap belg p kau tikam kau
0,tika orang nilai nilai lihat pikir tika pikir riku buruk burukl
0,raja arabaualman bin abdulaziz telepon belasungkawa bencana gempa bumi tsunami ulawesi k
0,jujur nya nak jaan berl tu bala jaan berl indo ni barangk
0,orang ter rt renggang renggang and now i believe thos
0,nyimak korban palu cerita konsi pas terja bencanaaat perintah daerah yg har nggak
0,ja student ni na pi bawa ri na mua kawan ntsa u independe
1,parfume favorite ring pa zee casablanka
1,ayooo dukung langsung kontestan favorit buruannn teater garuda tmii amp hui nomor tele
0,yg s m fit fpi
0,hati2 dgn rezim otoriter orde yg ya bangkit kubur dgn tebar isu pki dsb buang deba
0,jujur nder omong bikin sakit hati loh army ngevote s sampe bts
1,drama alwt sungguh a buka bobrok rezim nun
0,paksa si si
1,r paru staum 4b bera layan mea masyarakat re sintas r j
1,hidup yg jalan l yg l buah cerita yg lak tuk cit
1,tp orang perlu dorong pujn tumbuh cepat cela dt kritik cela
1,topo moga hat mbali n mention raisa u move on raisa kon
0,ratnaarumpaet konsi babak bur pagi rumahakit rahasi belu konsi trau
0,thank youeptember what i learn from you br la orang jahat amp terima je la manus dengki ni
0,support brother ni tutup muka a kat pread this dato alif delete mv bodoh
0,huan ber bkn 2 org henti cinta hny henti sakit
0,iri hasil orang te korban menci hasil
1,menci tuju mu sabar tobi
1,mem rakyat gembira haah mbako peda dah
0,usir orang orang seru tuhan pagi petang g mengi ridh
0,dah ter cewa
1,bahagan menja nyata ber jalanjalanin
0,dri p tuh rinso meong
0,tidamua mimpi harn wujud suai an orochimaru naruto
1,hebatepaduekuat huan sahabat atu je k kacau time nkolat
1,n orang ex tinggal bab rupa eh mesti lol
0,bany manus ntsa nam 1 siln l te 1000 an
0,anya i https
0,mua stalr omgi ya bf or gf jealous talk
0,u las tug mebel urus negarae indones but
1,coba kat sabar ya u jodoh gak ganti re aja paham alasannyae
1,orang rindu
1,yeeeaaaayyyy wargaurabaya kudu bangga tika bu risma nya raih 2018 un habitatcroll of honour aw
1,raisameetsutopo raisameetsutopo raisameetsutopo mari wujud
0,dengar polisi sulit tangkap pel
0,lulus universitas cerdas ber kubu be jgn harap kaln ce
0,ngangg nih sp tusuk
1,grup2 wag p ngomongin gempa postang posting artil geologi bagus br p mua peduli tinggal
0,amal ks kawin u anggap an mesti a suka anak dara a usung lelaki bel
1,emak emak bal yg berga dlm 2019gantipresiden yes yes yes yuk mak dukung
1,l batik nasional mari jaga waris budaya indones batik indones nasionalisme eztua
0,mem san ti tusuk pisau jantung
0,pt emm kan dpraenin 1 10 tolak eksploitasi pt emmeikap warga beu
0,le
1,bantu saudara2 tuhan l mua saudara2 dr gala coba marabahay 2019jokowi
1,pancasila ajar gotong royong toleransi menja indones duka menda
0,astagfirul nakal y
1,dear team fpi rakyat indones meng terima kasih yg ter korban tenaga bantu
0,iri ya pacar nri
1,moga swt menja orang milik ilmu le cari ilmu
1,omg bigolive gt tipis guys
0,kunjung korban gempa ma repot tim gaan tni polisi amp basarnas l
0,banget emak2
1,abis pelu hangat siiih
0,bang cepat tanggap tp tuli lamban istiwa lapindo
0,nya main inti hukum 5x main supporternya ko musim bunuh tutupin
0,rindu ok fiks rindu kumpul bareng baek bareng bandel bareng ade las
0,aerizen mutualanama nang bareng huhuhuhuhu auto follback ya dn buahemangka nya
0,ganteng ih nyebelin ah gt lt
1,polpolan polingpolingcantik todei motif batik yg suka
1,asik yaa twitteran nengok ngeltin doang ajar caa lha ajar ga engga hahahaha yeu pen gua tebas nya
0,ak nih itt wehhh it a blurr gambar aa
0,putus ya ter oh iya uuu emang emang ga bajing
0,ja inti u jatuh cinta ya sp patah hati orang yg cayai jaga hati
1,hug hahaha charrrrrrr
1,dukung batik sa industri kreatif dt gerak ekonomi nasional
1,patut coba btw rambut temen ja us lembut
0,tinggal timbang tinggal tinggal ya energi lipat lip
1,berani zona nyaman berani mel suka an k
1,hahahaha h g suami da bgthuu u free r
1,gi panti asuh tau nikmat msh ya org tua yg nyai mari ngi org tua
0,warga gala ban jarah p a menja mea tama temu harap
1,angai 2 cina ja an kos anak cucu pesan2 bhw ber manus krn
0,sulit tuk l tinggal p a yg cinta sulit tika nang nya hilang nreal
1,terja caya mu m
1,l pagi jelang sng tau u ng
1,annya ni bile nk jodoh ni
0,lu tag gak orangnyai jijiq
1,saing politik rakyat prestasi bk prestasi perintah jokowi jk
1,jatuh cinta dek sp sp juang juang ja
0,si goblok udah tau sakit tetep tungguin tetep ltin tolol nak
1,kalo emak gua bahag jalan tuhan si aja mami restuin p
1,fan hahahahahaha
1,orang yg suks yg memsp muya buah juang
0,kng mudah dendam sulit balas ja p buang simpan nya b
1,rebut peluang bh us bab tau gilir bawa amal ki
1,12 08 gun jalur suai an lawan arus krn rawan celaka sran lan mua
1,paso bbm provinsiulawesi jalanemoga cepat l tuju saudara2 ula
0,masyaal kamg aceh wak ceri
0,ngga nya orang terima balas an tauin aja bikin cewa wa
1,hahahahaaya jd t curhat ya dek
0,kng pilih tuk nri sp ri tuk cinta tika a yg mengi
0,orang sulit raih suksan terja milik pengean gagal paham
1,suka u udah ngusung konp latin gak tau n suara cocok
1,aa
1,am mari k lawan alan lawanmustahilan moga tind cepat da
1,nabi isa but ruhul kudus ruh suci jiwa yg suciudah bersih jiwa hati u
0,induk mua mah terte karna beban orang te mei
1,harta momy amp p ber p anak amp k nya rana ah al yg
0,am faham erti hilang tinggal
0,jomblo jati cinta tulus respon
1,l ya mutual
0,video perintah bantu butuh m bantu logistik kunjung mem korban g
0,hilang mem ajar tuhan ya rencana mu ter bebal
1,at bersungguhungguh rja tengok engkau mah
0,tombol block mem drama tombol mute solusi timeline bersih konten orang2 yg gak
0,aruna besok coba mie pontnak yuk lho muslim m man ga al sih iya ga pa jilbab g
0,nak sa parents bab parents struggle nak highlight kat s ak2
0,yg memng meni pintu rezeki pikir ulang pngannya ebab kali
1,l ter gala karna keluh gak hasil rj an b
1,hahahahaha at least tau daun kari
0,gak mua org pin dg ngku kalo mikir g ya alhamduli karna jat
1,astaghfirul moga al lindung saudara saudara moga korban jiwa
0,dukacita saudara alami musibah tsunamiemoga ga tinggal korban jiwa t
0,foto tani cepat ng lu
1,moga dosa ami
0,keri kali ran orang pendam ta 20 meter do moga tuhan mem ajaib m
1,mari jaga bumi tanggung terhp sampah hasil rta gun produk da
1,teruk amp sasar pon jaga solat 5 rana solat merup komunikasi cipta
1,bijak an gambar orang ri nri
0,u an mantan sakit gak yg sa an mantan b
0,s sahabat saan tegur maaf lampau nilai man
0,ribet kalo ya pacar followersnya syg gen gen sange hah guru kalo
0,sk sebar informasi fit culik p prabowo nya nri mengi
0,nyum nyum hide kau hpi kau kau pendam a hide mua n
0,meng tt p lara tara mua cipta
0,astagfirullaadzim
0,sasi normal menja kriminal u ti cegah kondusif coba
1,mudah pesona rupa indah hati indah tuntun p bahagan
1,ayok ncan
0,iya njir ga ngerti
1,mu si sp harap mog menja cie receh bet dahh
0,hidup mudah mikir tp malam bera cari meng jomblo
1,hidup ti kopi enak minum tau nikmat
1,l batik nasional identitas bangga budaya yuk ring n batik
0,muslim malays sombong suci rana ti tsunami barangkali g uji nikmat istidraj
0,s tegor polisi ma ng abis ngiris singkonguami bunuh
0,belgan cecer bukti2 ttg fpi jiwa merah putih cinta nkri ger manusan lem
0,kah erti bebas bebas nya harap gantung p
0,aneh kader golkar jati jokowi anti prabowoama kader golkar durhaka orang tua krna goda
1,kau ya sahabat jati yg tinggal menghnatimu yg juang
0,bab n al tarik a hidup kuat mengharungi 2 duga yan
0,ngin cangkir nang rta rinn ng
0,gang mendung hitam jerit tangis jatuh pelu me
1,mendt hikmah menjd sales mudah mence hasil muas
1,share kalo beli belanja on line mem mu nyaman ya testimoni kah fo
0,penat jaga hati orang ni dah nak harga peduli k tu sakit h
0,doktrin yg masuk o ungguh mabuk agama bahaya p mabuk kalo baca yg kaya g
0,t tinggal tara orang orang har mampir
1,men drive an
0,jarah toleransi toleransi pd il jarah akibat chaos rugi p
0,balas line chat 5 menit yboard handphone orang pemuda ubah tema ja wajah nri
0,resiko cinta jamin cinta
1,moga al ja wanita ahli syurga aamiin
1,do peduli perintah kota do buka posko bantu salur p saudara sau alami m
0,mak isu isu ni me
0,ganeng
1,info tarik ter tangan gempa palu gala timar bandungp alat
1,1 minggu putus bergtan jakarta kumpul bantu mend
0,ngga nya orang terima balas an tauin aja bikin cewa wa
1,pancing tani prihasto program terbut bawa dam positif p petan
1,act buka san ahabat salur bantu saudara dam gempa palu ga
0,pas hbs baca langsung mikir msh yg lbh goblok gue lol
1,o frinz bcs malem hasil bikin terdjoed nanges jer gegara oknum giveaway p
1,10n terima kasih rana ajar benda erti hidup terima kasih dun indah terima
1,al ta ala firman suai sangka hamba ku nya tika meng kuaya mmilih brpngk
1,twitter plea do your magic nama edy sy ajak kaln bantu edy lawan sakit gak
0,ber nak scam la just p naivety ur id dgn password dh na phished tu nm kit reckless org tu call m
0,ehh faham la spesis kau ni g pang g pang cakap na sound big boss p rja pastu
0,innalil bib primanusan
0,hospital is canceled
0,rlt abis lt foto ayah jd ltan tua trs pin anak makst trs jahat bngt ya udah urus dr k
1,ab ayoo eneng exo kambek avanyapeedometer mutualan kuy autofollback yaa dn ku exo kambek woy
1,tp manus hakikat terir buah beda nya
1,yuk tebl lengkap 2 orang untung mendt voucher kfc 100k vouche
1,cepet kurus ga cape cape o raga minum cmp aja d jamin cepet kurus hat d
0,udah sih temen model ga kaget ga marah ga in yg gue nafas
1,bethannyamos g bera ras tertawa s tingkah gegabah
0,canggih canggih google maps waze ga tau jalan yg pa hajat
1,nak kongsi kisah p ubah istiqamah sorang kawan level ak ak mah gangste
1,1 of 365 welcome 2018 harap mua sahajaemoga indah tenang harmoni aamin
0,pesan bernas pedoman pilpres 2019 indones majutop konflik debat ideologi ujungekarang jamann
0,fpi sk2nya bantu korban bencana alam palu gala 2 yg fit fpi
0,ya moga sampean ga sampean nga buka a toko trus terja bencana eh barang dagang ja
0,11oal jadup rp 10 000 orang gera realisasi korban gempa sulit dt jaan pendta
0,kali tangan bencana 2 kacau balau jokowi bencana gak kayak g sasi teri
0,cayaan mua hrs tafsir dgn track record nri kl
1,posko peduli palu gorontalo kampus unu gorontalo posko g kirim bantu palu mene
1,pen pembann daerah tinggal bas ni budaya harap dt berkontrsi pelestarn arif
1,salam hormat by belu pimpin pimpin
1,ik mutualan kuy ikonics ya no mulfan no ygstan no pinkon ship
1,sungguh orang lilit utang berbi dusta janji gkiri hr al bukh ri
0,save ouroccer bebas bola dr urus ss main bengis suporter sas
1,turki u singgah t ni rugi hierapolis cotton castle denizli pamukkale mata terik ta
0,tama banr turun emang lapor
1,ren ya baris emak2 bawa panji tauhid komunitas scooter hijrah a pawai tauhid ta pagi islamlka
1,mua hancur guys ja tolong kaln mari karang syukur dgn
0,brader ni hurai p gaji ltk a harap budak menteri hm ishh layak ja me
1,kambing ayam milik urus penuh kp ja rja a manfaat progr
1,baca titi air mata warga lombok sulit akibat gempa s gotong royong
0,s sahabat saan tegur maaf lampau nilai man
0,bro ndak pa narasi jual politik cap basi fakta ga yg ras dam bencana d
1,beda tp orang nya ajar karakter kultur orang beda rinya dun kusto
1,nabi isa dpn sklmpk org yahu mrk menge 2 kotor kpdnya nabi isa balas dg 2 santun m
0,hati2 dgn rezim otoriter orde yg ya bangkit kubur dgn tebar isu pki dsb buang deba
0,malapea ter umat bencana bumi te bala agamawan hil
0,tdk cibir bro kterlibatan baca deh u ngarep bantu ln anggap k
1,i suka how the driver dnt even drive pass it but waited for the malayan tiger to fsh crossing first lepastu dor
0,ya tu yg nama nya ambil ya orang ijin hak jarah maling nama
1,ya al rezeki langit turun bumi sukar mudahl
1,penamp chatime plazaurabaya plea kaln pa jasa hargain ya mudah kal
1,fiksi2018 ambil tema the power of innovativeociopreneurship tuju bangun mangat jiwa wirausa
0,1 ngototan perintah tolak tetap status bencana gempa tsunami lombok ntb paluulawesi ben
0,kau har rusak k ter mbali ih hati kau badukungjokowi
1,beda alir musik band band tampil menja kuat tema warna beda nya
1,solusi guru lngan praktek pen ring2 kornasi akas pem bij
1,ya al angkat sakit saudar a layan amp tolong rakyatehat amp mangat ya mas
1,cari kalo ngga dpt fansign go
0,don kalo telat bikin sa kit ungkit2 mulu kalo huft
1,perlu khawatir dorong sungguh sungguh mengi khawatir membu
1,cinta 2019gantipresiden 2019prabowosan bet mulnya hati sikap ti
1,raja arabaualman bin abdulaziz telepon belasungkawa bencana gempa bumi tsunami ulawesi k
1,orang pegang janji g bera tepat orang caya ftv sctv ta jam 10
0,pengantin shoot outdoor kau na deliver be li
1,comel gila kisah kak astiey nurash suami a henm iras irashahir ni admirable n
0,tau knp maaf bodoh klo pinter kit ga mudah bodoh klo lo ng
0,hak ngatur2 presiden silma konteks melaksan tugas sbg presiden jokowi hak mem
0,kat twitter ni isti pon nk pon nk tweet pon nk cerita a tweet a suka kau na
1,bencana bencana duka hilang saudara saudara butuh dukung santun nya tid
1,infou menu fokus bantu bn nasional tangan bencana bnpb mentern lembaga rta perintah daerah u
1,teluk palu ya model al tertutupe tika air kumpul kuat lipi
0,tuduh pki ja presiden sampek karang terk terk sampek mejen pola
1,mowning sakit ttp kudu mangat
0,n kayak g asli kocak banget ukthi2 idam kaln ngefans aktor korea lantas harap ja jodoh
0,dosa makst sebab lombok palu l bencana orang palestin bangsa bermakst rana 70 n
1,warga kamg lere palu syukur rawan fpi sigap rakal vas jenazah rabat menja korb
0,kitorang gaduh lepastu de malas dah nak fikir malas nak gaduh hati dah hila
1,finally dt beli buku ni next time nak beli koleksi kat rumah https
1,an iya officl chicn noodle partner
1,moga pros pulih jalan lancar saudara mbali menja gtan ti nya
1,at sp wujud pilpres yg ntegritas 2 mi
1,genn
1,jenis orang musibah terja p a amp geng a a ujn musibah p lompok
0,te sy nonton g30s pki tdk manfaat rakyat indones bangun dendam anak bangsa
0,tolong beware number nicammer ni dah ambk duit rm480 weyyy a tipu silap tac kat no ni sa
0,an ngaja chaos pel ya
1,an tinjau titik kota palu marin evasi korban penyeaan air b
1,l gempa tsunami palu meyak mem hidup mukjizat orang oran
1,sikap jujur an mengi an amp rendah hati tolong p
1,ya tau nuna emang cil tp gk g
1,perintah nya buka aks an luas luas p korban 1965 jamin bebas
1,cantik manis totku
1,ak ni umur ni dah 24 tp kali whatsapp nyum group happy sikit mesti a b
0,warga temenku twitter doa malam kaki gunung ciremai bakar udah gede banget ta
0,beda idol yg comeback n 3 4 kali norak nder gak nge hyp
1,kaln nal dalem dedek terhura
0,u a bahag tinggal
1,ak ni ek a cik kot tu no wonder janji nak beli
1,suka sm 22nya an pa nya kl budged nri ski worth to buy sih
0,golong yg tk sokong dr zakir babkn contentnya yg tk suai dgn multi racl country kan
1,hai mbak paulin kah maksudtit tap t cash hilang ya sil kunjung grri
1,karna exo ngein tear menang ga ja ngin ga cil an aja pilih 5 menang ya
0,kaco
1,r paru staum 4b bera layan mea masyarakat re sintas r j
1,warga masyarakat singgah tuban tolak hoax an bencn sara tolakhoax lawanhoax
1,an tng gardu listrik akibat gempa palu sdh i l 03 doasultengaluranpemer
1,nilai bagus ipk pinter ja orang suks beli aja l tidur tidur tidur buka twit
0,begal ampo aksi jahat nya terja an darurat eh maho
1,polisi tangkap 45 pel jarah fasilitas paluulawesi an resivis narapida
0,bang putus beber pe tdk palu gala menghin repot susa
1,hire this dude to run your socl mea i followed the other hoyt
0,kaln br duit asing ang kampanye ya kreatif banget lihat neya mu lu
1,give away exo tbtb in tear 2 oktober kst ulang n 2 oktober give away 1 10k
0,kau ni ckp camni ra ni kawan ler b ra na kacau2 sikit ka
0,astagfirul komnas ham jokowi kompas bohong pembann infrastruktur papua
0,ntar gua rp tdk nal ur hanbin dn drgan ava anjing nya
1,ru nih lihat ru yuk intip si aja live blued udah ya blued versi bar
0,mohon maaf maksimal aks t bencana hambat do be
1,ti yg tulis gambar terbut lepas baca ni lega ja nak kongsi ra
