sentimen,Tweet
0,keluhan kita adalah tanda bahwa kita tidak cukup cepat meninggalkan keadaan yang tidak kita sukai 
1,ke ranah kita manusia walau semua orang membenci pasti ada yang masih sanggup menyayangi jika tiada walau seorang dia sentiasa ada 
0,dan peliharalah dirimu dari pada siksaan yang tidak khusus menimpa orang orang yang zalim saja di antara kamu dan 
0,banyak anak muda belum berbeda dari bayi mereka marah kalau mainan mantan yang dibuangnya diambil anak lain
0,cont mereka bisa tersesat sedemikian rupa bermula dari rencana mencoba es krim di kaf baru di ujung kota pada 
1,terkadang mereka yang terlihat sangat kuat adalah mereka yang sangat membutuhkan sebuah pelukan quotes gvid hellorya 
0,aku pernah kacau senior aku salat setelah itu aku keluar je surau kedegang tetibe aku rebah sujud ke bumi kepala bana dia terajan 
0,enggak usah tulis nama mereka
0,yang menyebar hoaks juga mas mereka menyebar hoaks juga pasti punya tujuan tertentu 
0,idm army kita kalah masaaa 
0,kiara kiara siapa kamu selingkuh iya 
0,tak mau kita ke sabah ke kita 
0,ya habis kamu suka tidak jelas 
1,dengan berbagi itu maka hubungan diantara mereka akan kuat karena dengan berbagi itulah sikap peduli dengan sesama manusia my quotes 
0,tidak tadi aku beli make up baru hmmm pakai kartu kamu bayarnya 
1,cerita yang baik itu ibarat seorang teman yang dekat dia bercerita tanpa menghakimi siapa kita dia berkongsi tanpa niat mengajar 
1,semoga tetap kamu yang menjadi akhir pencarianku 
1,aku anak imut '3' kamu 
0,kamu tak boleh menangis di depan orang lain meski di saat sendiri kamu meraung sekuat yang kamu bisaekuat apapun kita kita 
0,tersangka aku haraptay tidak menjadi fandom buas sebisa mungkin jangan mudah terprovokasi dan jangan mudah memprovokasi fan 
1,viralkan jokowi kukuh jaga kedaulatan duta besar tiongkok dekati prabowo keputusan jokowi itu juga membuat lawan politik 
1,hahhahahahahaha padahal tadi dengarnya biasa saja gara gara kamu berbicara begini langsung kedengaran begitu
1,bantuan dari negara lain kita terima karena banyak sekali yang menyampaikan keinginannya untuk membantu ini menunjukkan te 
0,alah kamu aku biarkan kamunya malah uring uringan ya 
0,askmf dan yang buat kita curiga itu dia nyalin materi di ketas kecil terus dilipet lipet dan dimasuki kotak pensil 
1,halo saya ingin mengajak teman untuk membantu korban gempa dan tsunami di palu amp donggala melalui donasi yang saya adak 
1,jokowilagi bersihmerakyatkerjanyata jokowi dua periode scorpioritta video ini kudapat dari temannya teman diul 
0,enggak pacaran saja deh kita 
1,bapak memberi banyak pelajaran berharga bagi bangsa ini bahwa yang sakit dilapangan berjibaku bekerja sambil menahan ngil 
0,wahai fadli zon ayo kita bertengkar ketemuan sama saya tak tempiling ndasmu
1,iya tapi kamu enak
1,lawan kita harus tegakkan keadilan ini adalah komdis pilih kasus kalau ke pemain persib tindakan 
0,aduh oppa kamu ternyata main di belakangku ya tidak kok sayang aku cuma untukmu akun rupiah siapa kete 
0,kita boleh kalah tapi ingat bukan takluk pantang kita tundukan kepala 
0,seegois itukah kamu jangan siksa aku seperti ini aku lama lama juga cape kalau kamu sudah tidak ingin lagi deng 
0,aku tak berapa paham dengan manusia setibanya nak tarik muka tanpa sebab nih if ada prob we talk if tak ngam cakap juga 
1,'dreams come true' mungkin jadi salah satu lagu girlbandm terbaik sepanjang masa e girlband pertamam mereka si 
1,haha terima kasih kamu rindunya bed time cerita yang akan berakhir dengan dedua senyap haha battery habis semalam aft 
1,aku harap mereka berdua sehat selalu dan makin kompak makin uh uh love kamu all juta amp winwin lt 3
0,twit pamungkas dari kasus ini jangan adaupoer goblok di antara kita baik yang nekat demi kebanggaan diosmed a 
1,silent relationship mungkin menampak bosan menampak dia malu nak mengaku yang kita nih ada tapi hakikatnya this is the best 
1,selamat hari batik hargai dan banggalah akan budaya kita dan jangan sampai direbut negara lagi 
0,bencana terkadang datang karena banyaknya manusia durhaka kepada allah surat pemberitahuan tahunan meninggalkanholat zakat puasa haji men 
1,elok juga kalau saya letak sterika itu kat jari awak kurang sikit menaipnya 
0,jika kekerasan mereka inginkan mungkin akan terjadi balasan yang sama pada mereka 
0,organisasi masyarakat radikal ini sudah kelewataannnn kenapa setiap ada bencana mereka dulu yang datang nolong mbok ya kasih kesempat 
1,allah sudah berfirman dalam surah asyyura ayat 30 nak percaya percayalah tak nak percaya jangan caci dan maki mereka 
0,yang kacau itu otak kamu saudara sebangsa sedang kena musibah masih juga di politisir orang yang teriak negara kesatuan republik indonesia harga mati tidak 
0,mereka tak peduli dari mana kamu memulainya mereka melihat dari bagaimana caramu mengakhirinya 
1,salah satu rahasia untuk bertahan dengan seseorang adalah menemukan kelebihan kelebihannya agar bisa ikhlas menerima ke 
1,semua orang sukses di dunia dimulai dari impian yang besar mereka juga yakin dan percaya kalau mereka sanggup meraih impian itu
1,berpartisipasi jotos2an antara mereka wkwkwkwkwkkkk
1,selamat hari batik nasional mari kita perkuat batikebagai identitas bangsa indonesia haribatiknasional dprri 
0,ketika kamu menuliskan kekesalan ketika itu kamu hanya akan membuat dirimu mengesalkan marioteguh
0,azab teguran atau ujian hanya allah yang mengetahuinya bahkan yang disebut titisan allah itupun tidak paham mengapa 
1,wkwk benar juga ya ya sudah next kita cosplay jadi panwink 
0,timbangan buah akan bermasalah kalau sudah mulai mendukung salah satu buah duku atau salak mau dikalibrasi dengan kitabu 
0,ya sudah do not expect to much dengan everybody jika tidaak membagi jangan lah bagi apa yang kamu punya juga
1,bahagia adalah ketika dapat bersama saling mencinta tanpa mempermasalahkan kekurangan yang kita punya llbijak
0,duka rakyatulawesi tengah duka kita semua dengan saling bergandeng tangan dampak bencana ini kita hadapi bersama hypertext transfer protocol over secure socket layer 
1,haha kamu hebat ya kalau menghina orang hati hati kamu ada yan 
0,pondan pun ada bf dunia nih memang tak adil 
0,aku selalu berkorban dan rela mengorbankan perasaan demi kamu tapiemua tidak ada artinya dimata kamu ' 
0,dibaikin tetapi makin lama makin jadi apalagi keluarga sendiri huhu bagaimana dong jahat saja apa gue terus ya tetapi kalau jahat mulu 
1,kita tulis benda baik mengajak orang buat baik bukan bererti kita sahaja yang baik hakikatnya kita pun struggle nak saja 
1,aku kok bangga ya humor ku ternyata lebih tinggi dibanding humor kakak kita 
1,saat kita pertama bertemu aku tidak tau jika kamu akan menjadi hal yang penting bagi ku
1,maka nikmat tuhan kamu yang manakah yang kamu dustakan qs 55 18 
0,jae besok aku tidak bisa menemani kamu pas siaran yaoalnya aku harus kerja kelompok jaehyun pun badmood karena kali i 
0,mengapa negara agamis seperti indonesia justru menjadi salah satu negara yang paling korup mungkin karena kita lebih ser 
1,seruan ib harus warga palu donggala amp mamuju harap tenang allahwt bersama kita ayoaling menjaga harus hati 
1,ikhlas bukan berarti kita pasrah menerima tapi ikhlas adalah kekuatan besar untuk kita terus berusaha agar mendapat yang lebih baik egha ys
1,membentuk diri kita untuk lebih berdaya membekali kita dengan keberanian untuk meraih pencapaian2 yang tidak standar 
0,tak mungkin terjadi gempa jika manusia tak melakukanuatu dosa gempa adalah suatu peringatan dari allah jika suatu daera 
0,kenapa masih ada yang nak beli iphone kat instagram nih dengan jual iphone lah paling mudah seller natural killer tipu dan paling mudah orang perc 
0,thread kumpulan video azabebagai pengingat agar kita tidak suka berbuat dosa dan on the way tobat 
0,orang orang yang terlalu sibuk mencari kesalahan maka mereka akanmelewatkan banyak kesempatan 
1,saya ngejagain negara saja aman bagaimana ngejagain kamu 
0,paling benci sih sama teman teman non korea pop yang bilang kamu apa sih beli barang barang kayak begitu padahal di saat mereka menonton film t 
0,jika kita berobat hasilnya akan berbeda jika kita berobat ke klinik biasa amp ke rumah sakit dengan dokter dokter ahli di dalamnya 
0,tidak ada bencana di dunia ini hubungan nya dengan pemuka agama karena zaman sekarang itu tidak ada yang murni seperti 
1,dengan tata ruangan yang bikin kamu nyaman deh buat nongkrong 
1,peluk neng balik uwuww kok gemas sih hihh tidak mau cium nih nanti di cium changkyun mas na bagaimana 
1,tolong ya siapapun yang baca ini tolong ingat kamu itu pantas buat bahagia kamu itu cantik kamu itu hebat dengan cara kakak 
0,jika dasar keinginannya saja tidak kuat bagaimana kita bisa melancarkan jurus jurus yang jitu 
0,nak pindah on sometimes susah lah juga sudah kalau crush dok terserempak je dengan kitao aku menyarankan jangan ada crush sa 
1,belajar rendah dari orang yang meninggi belajar sabar dari orang yang mencaci dan jadilah orang yang paling baik di 
0,kenapa panas kalau kritik front pembela islam mereka juga manusia yang bisa 
1,mari kita doakan mereka jika kiranya kita tak nampu berbuat apa apa 
0,tazkirah subuh tadi ustaz bagitau allah akan maafkan semua dosa dosa makhluknya kecuali golongan al mujahiriniapa mere 
0,iya pak mereka tau pemerintah kita tidak mampu jangan kan mengurus negara mengurus relawan dan pendukung nya saja t 
0,jadi kesedihan segelap apapun tak boleh merampas kemanusiaan kita 
1,perjalanan hidup yang indah adalah ketika kita mampu berbagi bukan menikmatinya sendiri atau bahkan menyombongkan diri
1,ab eri ayo followanama aku ayo kita ngehype exo bareng 
1,happy bday angkatan kita sudah gendong anak kamu kapanendiri mulu terima kasih gue sudah ke negara ini itu kamu kap 
1,mungkin betul apa setengah converts cakap i'sama glad i selamat islam sebelum i selamat muslims kalau aku non muslim dan a 
0,eeeee apa masalah orang kita nih 
1,bagaimana ya kamu membela diri itu coba baca ketikan kamu hati gue bisa mendua ya sudah lah wajar di saat 
0,buat gue aneh kalau laki berapi2 berbicara soal aborsi dan melahirkan as if mereka pernah mengalami bro cuci muka sa 
0,teringin nak mementaskan drama asiahamiah nukilan johan jaaffar tapi malangnya mereka tak sanggup terima cabaran 
1,give away karena aku senang banget exo tiba tiba mengeluarkan teaser yang ainya mereka akan comeback aku mau adakan tidak 
1,kualitas pribadi kita akan bertambah ketika kita mau memberikan sedikit rejeki yang kita punyai 
1,bila kamu mula nak give up ingat ini 1 tuhan sentiasa ada bersama 2 kita harapan mak ayah 3 peluang masih ada 4 hid 
0,hanya karena kamu ditolak tidak berarti kamu harus bersedih 
0,page 272 365 kalau orang itu buat salah jangan benci dia tapi benci lah perbuatan dia karena tiada manusia yang sempurna dalam dunia 
0,berarti kamu yang meninggalkan
1,pesan mak hidup jangan pernah berhenti ke ranah nanti tak terkejar dik kata mak jangan lepaskan peluang jangan si 
1,anjir semoga berhasil melewati tahap itu ya sayang tidak ada siapa yang berani marahi kamu nanti aku marahi balik 
0,niat lah niat menghalalkan kamu juga
0,sa mana pekerjaan rumah kamu saya lupa mengerjakan pak hukuman apa yang pantas buat kamu bagaimana kalau saya jadi pelayan hati bapak gigitkeset botsesat
1,mantap
0,ternyata selama ini kita memahami teori yang salah tentang manajemen penanganan jenazah pasca bencana 
1,seru coba saja lihat di notifikasi grab kamu soalnya suka beda beda promo begitu
0,partai rakyat demokratik yang dimotori budimanudjatmiko mrpkan partai dengan histori pergerakan yang mengacu pada paham komunis keberadaan partai rakyat demokratik adalah ben 
0,masih ada kah keadilan di negara kita ini pak 
1,ayo berdoa buat seluruh saudara kita yang ditimpa ujian juga musibah hikmah 
0,tsunami dia kota palu allah tunjuk kuasanya di tanah orang supaya kita bertobat antilgbt 
0,kenapa tempat tempat maksiat tak banyak terbakarebab allah membiarkan mereka terus sesat dalam kesesatan dunia 
0,sahabatku sekalian telah terjadi musibah di palu dan donggala gempa dan tsunami yang membawa korban ratusan jiwa wafat begitu 
0,masya allah pak polisi ini tidak akan didiamkan bukan 
1,assalamualaikum berdoa dan menundukkan kepala untuk semua korban gempa dan tsunami di donggala palu mamuju dan sekit 
0,seni kehidupan adalah tinggal bersama luka dan kita masih bisa tertawa konveksi kaos distro
1,kadang orang melihat dari luarnya saja enak banget ya hidup kamu enak banget ya jadi kamu padahal mereka tidak tau bagaimana 
1,jaga lah salat walaupun kita bukan orang yang baik 
0,mereka mengotot mau berangkat ke palu di sana tidak menolong begitu tau kondisi lapangan mengotot balik ke makassar banyak pecundang
1,iya jadi senang banget nuooon t o t ent nya tidak treat mereka well sih 
0,kenapa yang sibuk nak tutup tahfiz itu dilabel sebagai tahfiz haram ke ranah tak berdaftar juragan kerajaa 
0,kenapa kita susah nak menampak salah diri kita sendiriedangkan salah orang lain kita selalu besar besarkan
0,punten sanksi 3 4 5 laga untuk alasan dengan sengaja menjatuhkan lawan itu teh bagaimana maksudnyaepak bola atuhl 
1,don't cry don't be sad kamu cantik apa adanya 
1,sana min terima kasih banyak atas infonyaemoga kita selalu menebar manfaat bagi sesama dan makhluk lainya
1,sisihkan doa di sujud akhir untukaudara saudara kita di palu donggala dan sekitarnyaemoga diberikan kesabaran k 
1,sesulit mana pun keadaan kamu jangan pernah mengalah ke ranah aku insan yang dipilihnya
0,meski tampak tegar gilang mengaku sempat merasa begitu terpukul saat tahu bahwa ia dan adiez harus kembali kehilan 
1,sing kuat aku sayang kamu 
1,barisan serba guna penjaga negara kesatuan republik indonesia mereka cinta minoritas 
1,di posisi medesak kita harus berani mempertaruhkan nyawa kiritoao bot
0,subhanallah inilah penyebabesungguhnyaemoga kita semua menyadarinya prayforpaludonggala 
1,presiden jokowiemangati warga kita tidakendirian hadapi masa masaulit ini 
0,ratnaarumpaet dianiaya orang mirip ulah partai komunis indonesia partai komunis indonesia biadab partai komunis indonesia laknat hancurkan dan azab lah rezim zalim ini ya 
0,bagi perempuan kamu pernah rasa tak bila kamu period nih ofc lah suasana hati tak menentu kan pasti bila kamu chat dengan orang yang jenis 
1,haha biarkan mereka
1,alhamdulillah front pembela islam hilmi partai keadilan sejahtera idi act rescue relindo sudah berada dilokasi bencana palu mudah mudahan para relawan kita 
0,wanita menangis bukan karena mereka lemah namun karena mereka tak temukan kata untuk ungkapkan perasaan mereka 
1,banyak yang mau kamua in jadi saya maju paling depan 
0,generasi milenial kata orangnya kritis kritis karena berdasarkan hasil survei 80 persen tidak percay 
0,pesan mak aku yang paling deep jangan sakitkan hati orang kalau kita tak nak disakiti 
0,gue adalah diam saja sambil mantengin tidak berani komentar apa apa tidak berani berharap apa apa lihat saja minggu depan kalau 
1,allah temukan kita dengan macam macam orang ke ranah allah nak kita kuat jadi pilihla teman yang baik dan jaga sol 
1,amin 
0,haruskah mengeluh karena ujian dari tuhan padahal ujian itu tidak sebanding dengan nikmatnya yang telah kita terima qur 
0,kamu ta kasih cinta kayaknya tidak cukup deh 
0,jokowi sok jagoan di hadapan dunia internasional padahal semua berantakan pening kita punya presiden sekelas mahasiswa 
1,jangan bilang siapa siapa ya aku sayang banget sama kamu ' 
0,perbalahan dan masalah keluarga akan merusakkan jiwa anak anak tak kira bangsa dan agama ibu bapa carilah anak mu 
1,orang yang sangat berdedikasi terhadap pekerjaannya di tengah pergumulannya dengan penyakit yang dialami pak topo masih terus 
1,wkwk gue itu sering mentertawakan ini karena gue pernah mengalami lagi buru buru mau transfer malah kepence 
0,perpisahan memang menyakitkan namun akan lebih menyakitkan jika kita harus memperjuangkan orang yang tak ingin lagi bertahan untuk kita 
1,rlt anak muda kayak begini perlu diapresiasi bukan mereka yang cari sensasi 
1,pasanganmu tetap yang terbaik selama kamu tidak terus terusan mencari kekurangannya justru kurangnya dia kamu usaha lengkapi 
0,sebab dia jealous bila kita kawan dengan orang lain tapi the problem is dia kawan dengan orang lain boleh lak lepas itu nak k 
0,bangsa kita jangan mau terus dipecah belah keberagaman suku agama harus dipersatukan melalui nilai dasar pancasila sebagai 
0,dalam keadaan apapun yang nama jarahan itu sama dengan merampas hak milik orang lainama artinya kita mendidik masyarakat 
0,bila aksi rekan kita kalian anggap sebagai perbuatan tercela dan menghina maka coba tengok apa yang telah aparat selama ini 
0,melihat diskriminasi hukum yang sangat parah antara anak pribumi dengan anak cina radikal yang sangat melukai nurani bangsa si 
1,pagi ini di desa prenduan kabupatenumenep saya mengunjungi pondok pesantren al amien memberikan semangat untuk para santr 
0,biadab sekali bginikah cara kalian membungkam demokrasi 
0,singkatnya kebahagiaan seseorang berarti sebuah siksaan bagi orang lain ada orang orang yang tidak peduli tentang tersiksanya 
1,pak semoga semua kerja keras menjadi bahagia dikemudian hariemangat terus pak terima kasih atas kerja keras dan 
1,best for kamu salm hormat semoga selalu kuat phisik dan mentalnya dalam menjalankan tugas 
1,pancasila sebagai jati diri bangsa merupakan pondasi utama dalam memperjuangkan kepentingan rakyat dalam mewujudkan cita cita 
0,malam ini kamu saya ampuni karena saya tahu kamu memang goblok 
1,aku cinta hujan gulungan awan bintang bertaburan air tenang yang mengalir kilat tanpa suara dan kamu pcas thegro 
1,ini bukan kepergian kita hanya sama sama ingin meraih tujuan 
1,tingkatkan diri sentuh islam dengan mata kita sendiri bukan dengan telinga kita yakni mendengar cerita cerita kosong sahaja 
1,dan kami pasti akan menguji kamu dengan sedikit ketakutan kelaparan kekurangan harta jiwa amp buah buahan dan sampaikanl 
1,zalim dan ingkar dengan ketinggian yang agung allah berfirman mengisahkan kekasihnya ibrahim alaihissalam ketika 
1,tiada kata yang indah selain selain kita bersama
1,dan hendaklah mereka memaafkan dan berlapang dada apakah kamu tidak suka bahwa allah mengampunimu dan allah sama 
0,lahir dari batu teh kalau oposisi yang kritis terhadap pemerintah selalu begini nasib nya 
0,yang mukulin ibu mungkin banci berani nya sama perempuan berita duka untuk keluargaemproelers 
1,salut 
1,maknanya jodoh kita kuat tapi kena kuatkan lagi 
0,bestnya bila cakap rindu dekat someone itu pasti terus datang i rasa hish bertuahnya i dapat kamu sayang lagi lah kalau dia b 
1,ada orang masa mula mula nak kenal sentiasa je cari alasan supaya boleh bercakap dengan kita tapi bila sudah lama bersama 
0,seseorang yang kita menyakiti boleh jadi yang memikirkan kita paling sering tere liye
0,soal pemukulan ratna sarumpaet setelah membandingkan fotonya dugaan saya itu hoaks kita tunggu saja hasil pemeriksaan polisi
1,doa setiap hari bila bangun pagi ''aku nak jadi yang lebih baik hari nih even tak buat lagi niat dulu mana tahu malaik 
0,kamu bilang cuma telat 10 menit ini sudah lewat 30 menit lah hukumannya sudah paham kan mau sekarang atau nanti saja 
0,masih ada kok membekas bagaimana mereka posting black kampanye tujuannya satu agar pengagungnya menang
0,benar benar kamu kalau sudah sama aku manja nya bertambah level ree menyendokan makanannya ke mul 
1,sudah tepat ini kita ber empathi 
0,jika sabarku adalah salah maka lelahmu adalah amarah jika keyakinanku hanya kelabu maka kamu hanyalah masa l 
0,bless my eyes by the way ngeri amat itu bulunya kecil ya kamu hehe
1,senjaku sendu kopiku beku anganku beribu inginku kamu 
1,nanti kamu berasa cinta diri sendiri 
0,mereka telah lupa kepada allah maka allah melupakan merekaesungguhnya orang orang munafik itu adalah orang orang ya 
1,piweling urip pengingat hidupejatinya letak kebahagiaan hidup ada pada rasa syukur dan merasa cukup berbagi di 
0,bar bar om bajingan memang mereka 
0,aduh upaya kita menjegal persib dengan mengurangi poin mereka gagal nih coba pemain pemain jagonya saja kita jegaltrik 
1,that'si apa makes human unique my dear kita beda tapi kita tetap samasama manusia 
1,semoga cepat sembuh bu amp semoga pelaku dapat balasan yang setimpaletidaknya kita t 
1,semoga mereka makin sukses sehat selalu makin yang terbaik tetaplah bersinar dan semoga persaha 
0,hi mohon maaf atas ketidaknyamanannya kami cek kendala yang kamu alami pada transaksi 181182540983 
1,aku pahamnya kamu bagaimana dong
1,jika kita membuat seseorang bahagia hari ini kita juga membuat dia bahagia 20 tahun lagi saat ia mengenang peristiwa itu 
0,kampret memang cebi mereka selalu berteriak partai komunis indonesia 
0,jangan bagi tulang ikan pada kucing 
0,yang salah itu ya kamu mas enggak mengerti prosedur rekrutmen sama prinsip dasar ekonomi namanya pasang lowongan kerja itu ya harusnya dan 
1,sayang kamu sudah bukan yuqi lagi wkwk
0,saat ditelepon oleh prabowoubianto ratnaarumpaet sangat ketakutan dan mengalami trauma mendalam itu sebabnya 
0,perasaan cewek itu lebih peka dari cowok jadi kalau kamu bohong sama cewek sebernarnya dia tau tapi dia cuma dia lebih memilih diam 
0,tak semua paham nih bila kita give up soalnya their shitty attitude anggap kita tak sayang orang cepat give up wkwk diri sendi 
0,namanya juga hidup kadang orang lain cuma ingat satu keburukan kita bukan sepuluh kebaikan kita 
1,terima kasih pak sudah langsung ke paluikap cepat pak presiden kami apresiasipt bapak akui sendiri masih banyak masalah yang h 
1,solidaritas dunia bersahabat 
0,leani ratri itu pernah mengaku ke media kalau dia sedih karena pertandingan selalu sepi saat dia bermain kenapa sih 
1,bila bf post gambar kita pasti bila kita tegak balik dia sudah delete haha 
0,no komen bukan ranah kita 
1,ini baru sikit kalau nak compare dengan tsunami yang jadi dekat negara jiran semuaemoga allah lindungi kita 
0,dyam kamu asam glukosat
0,jangan takabur dulu masalahnya belum jelas karena apa belum tentu juga tentang pemilihan presiden dan mungkin juga kakak 
0,jadi kalau kalian lihat komen tidak jelas repo tidak usah dibalas biar tidak di up repo repo repo terus like semua kome 
1,hidup memang tak mudah tapi jika kamu terus berjuang tanpa lelah akhir yang indah akan selalu menunggu untuk kamu sapa 
1,takpa kita doakan semoga nur izzah jadi tokey carwash bila besar nanti gambar gambar nih abang nya tangkap curik2 sambil gelak2 
0,exo coming soon jahat kan ada yang baru yang lama dilupakan emh terima kasih ya kokobop karena kamu aku jadi tau yang namanya keindah 
0,memang luar biasa biadab negeri kita ini ya hare gene masih ada saja laki laki perkusi dan nonjokin wanita kalian tidak si 
0,srs lah nak buat iklan dekat televisi omggg takutnyaaaa kita kena bash mulut meleis yang cam puaka itu haiz maaf not maaf
0,harap waspada partai komunis indonesia semakin bangkit tidak menginginkan adanya presiden baru dan juga islam di in 
1,amin ya allahemoga orang orang biadab yang menganiaya mendapat balasan langsung dari allahemoga lekas baikan amp pul 
0,mungkin tuhan mulai bosan dengan tingkah kita 
1,aku sudah sabar itu menunggu mereka
0,hai rizqi mohon maaf atas ketidaknyaman yang kamu alami untuk perubahan satu rute tidak dapat dilakukan mel 
1,kamu jangan menyerah ya aku akan selalu mendukungmu jangan putus asa kamu enggak perlu takut aku ada untukmu ban 
1,kita aku sama kamu anjir wkwk
1,daripada lakukan hal yang tidak berguna jajan yang tidak guna juga mending kita berdonasi untuk mereka yang di palu kalian berdonasi 
1,ini adalah contoh yang baik mungkin satu hari kita boleh ikut cara ini 
1,setuju
0,kome lapor jom orang kuala kangsar dan orang perak dan seluruh warga malaysia tak mau kita serbu di warung kak engku gue 
1,antara zikir yang korang boleh amalkan untuk luaskan pintu rezeki sudah lepas berusaha kita berserahemoga dipermudahkan uru 
0,nah iya aku menangis pas mereka audisi terus dikomentarin pedas banget apalagi episode terakhir sampai sekarang 
1,cont mengerutkan kening kaminarihush kirishima ingin berteriak denki nah kaminari tertawa 
1,aku lulus kamu masuk poltek 
1,melayani adalah tradisi kami bahkan sebelum aceh kena tsunami di partai keadilan sejahtera tanpa kibarkn bendera pun tanpa membed 
0,betul lah cakap sharifah sakinah itu get away from your phone for awhile sebab bila kita tengah marah terasa sedih 
1,2 describe asramakuuperekaliiii mereka ramah banget humble welcome ke newizzy nya semua jadi satu tapi 
0,picik presiden dan kepala negara masa cuma urusi elektabilitas biarlah itu jadi tugas oposisi yang sudah mengiler i 
1,gerakcepatuntukpalu mari kita bantu apa yang kita bisa bantu untuk sdr2 kita diulawesi 
0,nerakaku bukan urusanmu begitupula surga belum tentu tempatmu mengerti kan maksudnya apa jadi tidak perlu repot' bu 
1,iya aku lihat di berita berita sih hft ya allah apa sudah redaan kebakarannya stay aman ya kamu 
0,dulu kejadian car free day wuihh tagarnya macemegitu belum babak belur kayak giniekarang mereka diam bahkan mungkin sebagian dan 
1,tentu kita sepakat bahwa rasa syukur harus kita haturkan atas segala apa pun yang kita terima di dalam hidup 
0,negara tidak hadir pak 
0,di bohongi itu sakit apalagi saat kita sudah percaya sama dia 
1,bijak kamu hari ini
1,tidak mengerti kenapa aku bisa se sayang ini sama kamu ' 
0,saya jawab ada 2 kemungkinan antara jumlah pekerjaan amp pekerjanya tak seimbang amp yang ke 2 mereka kerja dengan pamrih 
1,yuk tunjukkan kecintaan kamu terhadap batik dengan ikutan lomba foto haribatikkompastv cek info lengkapnya di pos 
0,kan biar kamu mumet je 
0,jangan terlalu bergantung pada orang lain karena bayanganmu sendiri saja dapat meninggalkanmu saat kamu ada di kegelapan
1,ini tim bagus dan memberikan harapan bagi masadepan timnas indonesiaelama 90 menit mereka hanya 6 kali salah dan 3 menjadi 
1,untung kan dapat pakwe sayang kita lebih dari kita sayang dia 
1,tuhan kasihilah ibu dan ayahku sebagaimana mereka memelihara dan mendidikku di masa kecil amin
0,tak mungkin terjadi gempa jika anak manusia tak melakukan suatu dosa gempa adalah suatu tanda alam jika suatu daerah t 
1,untuk kesekian kalinya terkesima sama perkembangan film indonesia jujur enjoy banget melihat film ini dari awal sampai 
1,mendoakan suadara kita adalah bantuan paling utama untuk saudara kita yang berada di palu amp donggala gerakcepatuntukpalu
1,v aku tidak bohong aku sudah menunggu kamu 5 menit apa yang kamu pikirkan apa yang kamu pikirkan apa yang tertawa 
0,bii kamu menjauh 
0,selama ini kamu hanya memercayai satu sisi dan tidak mau menilai secara komprehensif 
1,uuuuuu hhhhahahhhaha semoga kita terserempak lagi 
1,apa yang allah kurniakan kepada kita lebih baik daripada apa yang kita nak azmi rahim
0,dewan perwakilan rakyat kritik pemerintah buka bantuan asing untuk gempa palu ini sudah kita prediksi kelicikan mereka kemarin mereka teriak teriak aga 
1,maunya kamu 
0,kita ini sering tidak berbahagia karena suka membandingkan kekurangan kita dengan kelebihan orang lain 
0,hai mohon maaf atas ketidaknyamanannya silakan kamu menunggu konfirmasi dari pelapak atau jika pelapak t 
0,luka kalian adalah luka kami duka kalian adalah duka kami kata f shuhaiber pemuda palestina asal gazau 
0,percayalah akan banyak isu isu yang akan di lempar ke publik hanya untuk menutupi bobrok nya rezim ini mereka akan me 
0,kita bergaduh tak habis kita berdebat tak habis kita marah orang bagi nasihat kita cabar al alquran dengan teori teori i 
1,hati akan lapang insyaallah kalau kamu redha dengan pemberian dari allah allah beri aura indah pada wajah kamu janganlah sama 
0,astaga pak kamu sungguh terlalu aku gigit ya kamu
1,demi allah yang nyawaku berada ditangannya semoga allah memberikan balasan kepada mereka yang melakukan pe 
0,bisa jadi ada orang ketiga yang hendak memperkeruh dan kemudian kita saling menuding satu sama lain soal ratnaarumpa 
0,apa kabar kamu kekasih masa lalu aku baru kusadari yang tak ada sehebat kamu ' 
1,hidup itu salah atau benar tanggung jawab kita kita adalah pemimpin bagi kehidupan kita sendiri
1,di o sangat dekat dengan kamu kebersamaan mereka selalu terekam kamera
1,bukan hasil yang kita inginkan namun apresiasi tinggi untuk perjuangan skuat timnas kamu 16 yang telah memberikan segalanya di lapa 
0,simbol negara yang sangat tidak dihormati oleh warga negara mereka membentuk grup2 oposisi dan itu sangat menjiji 
1,dunia maya adalah hiburan untuk orang orang di dunia nyata sebatas itu kita hidup di dunia nyata jangan terlalu ber 
0,17'si mereka yang bodoh saya yang malu 
0,kurang2i bertengkar dan saling sindir soal bencana mari berdonasi dengan nyata pilih lembaga manapun yang amanah dan 
1,tuhan sehatkanlah orang tuaku bantulah aku untuk belajar dan bekerja bagi kebahagiaan mereka amin
1,ikhlas ialah memelihara dirimu dari ingin diperhatikan oleh makhlukedangkanhiddiq ialah menyucikan dirimu dari si 
1,haha ide yang bagus oke kamu siap kan kapan saja
1,wkwkwkwkkwkw 
0,dulu perempuan bepergian sendirian dianggap hal tabuekarang sudah banyak pelancong solo perempuan walau masih ada yang sama 
0,rakyat malaysia yang berasa malu dengan kelakuan raja bomohedang menunggu mh370 untuk mereka keluar dari negara ini mh370
1,apapun yang terjadi besyukurlah tetap bersyukur atas apa yang kamu peroleh hari ini 
1,kamu cantik 
1,alhamdulillah penggalangan donasi untuk korban bencanaulteng lewat penjualan buku sudah selesai amp semua buku sudah ter 
